   0.005 1767781388.133851091  proj:cam0-tag:208,t:388133
   0.005 1767781409.882097091  proj:cam0-tag:104,t:409882
   0.005 1767781452.317272091  proj:cam0-tag:109,t:452317
   0.005 1767781451.587753091  proj:cam0-tag:104,t:451587
   0.005 1767781436.934526091  proj:cam0-tag:104,t:436934
   0.005 1767781376.198931091  proj:cam0-tag:104,t:376198
   0.005 1767781480.894703091  proj:cam0-tag:104,t:480894
   0.005 1767781390.123173091  proj:cam0-tag:208,t:390123
   0.005 1767781403.516642091  proj:cam0-tag:208,t:403516
   0.005 1767781340.991040091  proj:cam0-tag:208,t:340991
   0.005 1767781469.291206091  proj:cam0-tag:101,t:469291
   0.005 1767781364.661856091  proj:cam0-tag:109,t:364661
   0.005 1767781357.434653091  proj:cam0-tag:104,t:357434
   0.005 1767781389.128513091  proj:cam0-tag:104,t:389128
   0.005 1767781378.188248091  proj:cam0-tag:109,t:378188
   0.005 1767781336.880023091  proj:cam0-tag:109,t:336880
   0.005 1767781433.685403091  proj:cam0-tag:109,t:433685
   0.005 1767781321.430837091  proj:cam0-tag:109,t:321430
   0.005 1767781329.321248091  proj:cam0-tag:104,t:329321
   0.005 1767781427.386455091  proj:cam0-tag:208,t:427386
   0.005 1767781429.110378091  proj:cam0-tag:109,t:429110
   0.005 1767781456.295404091  proj:cam0-tag:208,t:456295
   0.005 1767781436.470259091  proj:cam0-tag:101,t:436470
   0.005 1767781316.458026091  proj:cam0-tag:208,t:316458
   0.005 1767781337.476675091  proj:cam0-tag:104,t:337476
   0.005 1767781434.680189091  proj:cam0-tag:208,t:434680
   0.005 1767781319.773275091  proj:cam0-tag:104,t:319773
   0.005 1767781466.108735091  proj:cam0-tag:101,t:466108
   0.005 1767781444.028998091  proj:cam0-tag:109,t:444028
   0.005 1767781412.202686091  proj:cam0-tag:104,t:412202
   0.005 1767781363.534738091  proj:cam0-tag:208,t:363534
   0.005 1767781388.597993091  proj:cam0-tag:103,t:388597
   0.005 1767781482.154492091  proj:cam0-tag:104,t:482154
   0.005 1767781382.895918091  proj:cam0-tag:104,t:382895
   0.005 1767781454.969486091  proj:cam0-tag:104,t:454969
   0.005 1767781348.615952091  proj:cam0-tag:104,t:348615
   0.005 1767781361.877226091  proj:cam0-tag:104,t:361877
   0.005 1767781405.572073091  proj:cam0-tag:104,t:405572
   0.005 1767781343.908284091  proj:cam0-tag:109,t:343908
   0.005 1767781434.017037091  proj:cam0-tag:104,t:434017
   0.005 1767781397.416568091  proj:cam0-tag:104,t:397416
   0.005 1767781317.585192091  proj:cam0-tag:109,t:317585
   0.005 1767781372.817443091  proj:cam0-tag:109,t:372817
   0.005 1767781313.938317091  proj:cam0-tag:104,t:313938
   0.005 1767781340.991040091  proj:cam0-tag:104,t:340991
   0.005 1767781469.622712091  proj:cam0-tag:208,t:469622
   0.005 1767781411.606032091  proj:cam0-tag:109,t:411606
   0.005 1767781366.518467091  proj:cam0-tag:104,t:366518
   0.005 1767781314.800480091  proj:cam0-tag:208,t:314800
   0.005 1767781428.712736091  proj:cam0-tag:104,t:428712
   0.005 1767781317.253679091  proj:cam0-tag:104,t:317253
   0.005 1767781471.744658091  proj:cam0-tag:208,t:471744
   0.005 1767781370.032714091  proj:cam0-tag:104,t:370032
   0.005 1767781481.226093091  proj:cam0-tag:101,t:481226
   0.005 1767781363.932625091  proj:cam0-tag:208,t:363932
   0.005 1767781395.957996091  proj:cam0-tag:208,t:395957
   0.005 1767781473.733722091  proj:cam0-tag:208,t:473733
   0.005 1767781482.419752091  proj:cam0-tag:208,t:482419
   0.005 1767781335.355094091  proj:cam0-tag:109,t:335355
   0.005 1767781458.881489091  proj:cam0-tag:104,t:458881
   0.005 1767781371.292509091  proj:cam0-tag:104,t:371292
   0.005 1767781419.761436091  proj:cam0-tag:104,t:419761
   0.005 1767781422.612660091  proj:cam0-tag:109,t:422612
   0.005 1767781366.584843091  proj:cam0-tag:104,t:366584
   0.005 1767781476.120676091  proj:cam0-tag:104,t:476120
   0.005 1767781325.077591091  proj:cam0-tag:109,t:325077
   0.005 1767781382.299143091  proj:cam0-tag:104,t:382299
   0.005 1767781393.173022091  proj:cam0-tag:208,t:393173
   0.005 1767781343.908284091  proj:cam0-tag:208,t:343908
   0.005 1767781472.672941091  proj:cam0-tag:109,t:472672
   0.005 1767781477.314087091  proj:cam0-tag:101,t:477314
   0.005 1767781478.640383091  proj:cam0-tag:104,t:478640
   0.005 1767781358.097792091  proj:cam0-tag:104,t:358097
   0.005 1767781352.395465091  proj:cam0-tag:104,t:352395
   0.005 1767781432.027979091  proj:cam0-tag:208,t:432027
   0.005 1767781385.481634091  proj:cam0-tag:109,t:385481
   0.005 1767781408.357040091  proj:cam0-tag:109,t:408357
   0.005 1767781474.529380091  proj:cam0-tag:109,t:474529
   0.005 1767781344.903067091  proj:cam0-tag:208,t:344903
   0.005 1767781336.283397091  proj:cam0-tag:208,t:336283
   0.005 1767781343.245257091  proj:cam0-tag:104,t:343245
   0.005 1767781482.419752091  proj:cam0-tag:104,t:482419
   0.005 1767781469.954223091  proj:cam0-tag:101,t:469954
   0.005 1767781470.816377091  proj:cam0-tag:104,t:470816
   0.005 1767781407.030874091  proj:cam0-tag:208,t:407030
   0.005 1767781335.222462091  proj:cam0-tag:104,t:335222
   0.005 1767781349.875745091  proj:cam0-tag:104,t:349875
   0.005 1767781368.971811091  proj:cam0-tag:208,t:368971
   0.005 1767781413.130957091  proj:cam0-tag:104,t:413130
   0.005 1767781353.986784091  proj:cam0-tag:109,t:353986
   0.005 1767781427.651834091  proj:cam0-tag:104,t:427651
   0.005 1767781320.502552091  proj:cam0-tag:208,t:320502
   0.005 1767781369.435945091  proj:cam0-tag:208,t:369435
   0.005 1767781338.338825091  proj:cam0-tag:104,t:338338
   0.005 1767781330.978948091  proj:cam0-tag:109,t:330978
   0.005 1767781428.513731091  proj:cam0-tag:208,t:428513
   0.005 1767781325.475610091  proj:cam0-tag:104,t:325475
   0.005 1767781403.516642091  proj:cam0-tag:101,t:403516
   0.005 1767781471.877201091  proj:cam0-tag:109,t:471877
   0.005 1767781433.685403091  proj:cam0-tag:104,t:433685
   0.005 1767781393.571047091  proj:cam0-tag:208,t:393571
   0.005 1767781440.448628091  proj:cam0-tag:101,t:440448
   0.005 1767781382.299143091  proj:cam0-tag:208,t:382299
   0.005 1767781360.683511091  proj:cam0-tag:104,t:360683
   0.005 1767781476.849946091  proj:cam0-tag:109,t:476849
   0.005 1767781337.808311091  proj:cam0-tag:104,t:337808
   0.005 1767781331.509204091  proj:cam0-tag:208,t:331509
   0.005 1767781415.915682091  proj:cam0-tag:208,t:415915
   0.005 1767781366.518467091  proj:cam0-tag:208,t:366518
   0.005 1767781475.258615091  proj:cam0-tag:104,t:475258
   0.005 1767781470.219610091  proj:cam0-tag:101,t:470219
   0.005 1767781443.962871091  proj:cam0-tag:109,t:443962
   0.005 1767781432.889796091  proj:cam0-tag:109,t:432889
   0.005 1767781324.812583091  proj:cam0-tag:109,t:324812
   0.005 1767781361.280401091  proj:cam0-tag:104,t:361280
   0.005 1767781477.115335091  proj:cam0-tag:104,t:477115
   0.005 1767781360.882514091  proj:cam0-tag:109,t:360882
   0.005 1767781437.862796091  proj:cam0-tag:109,t:437862
   0.005 1767781472.142294091  proj:cam0-tag:101,t:472142
   0.005 1767781315.728746091  proj:cam0-tag:208,t:315728
   0.005 1767781483.016398091  proj:cam0-tag:208,t:483016
   0.005 1767781476.584819091  proj:cam0-tag:104,t:476584
   0.005 1767781353.522625091  proj:cam0-tag:109,t:353522
   0.005 1767781352.063822091  proj:cam0-tag:208,t:352063
   0.005 1767781448.736656091  proj:cam0-tag:104,t:448736
   0.005 1767781354.251899091  proj:cam0-tag:208,t:354251
   0.005 1767781354.450911091  proj:cam0-tag:208,t:354450
   0.005 1767781425.132243091  proj:cam0-tag:100,t:425132
   0.005 1767781427.983334091  proj:cam0-tag:109,t:427983
   0.005 1767781475.059891091  proj:cam0-tag:109,t:475059
   0.005 1767781379.646806091  proj:cam0-tag:104,t:379646
   0.005 1767781358.296672091  proj:cam0-tag:104,t:358296
   0.005 1767781406.301599091  proj:cam0-tag:208,t:406301
   0.005 1767781481.292465091  proj:cam0-tag:104,t:481292
   0.005 1767781434.414925091  proj:cam0-tag:109,t:434414
   0.005 1767781401.527560091  proj:cam0-tag:104,t:401527
   0.005 1767781437.663917091  proj:cam0-tag:102,t:437663
   0.005 1767781346.825884091  proj:cam0-tag:104,t:346825
   0.005 1767781481.292465091  proj:cam0-tag:109,t:481292
   0.005 1767781479.170772091  proj:cam0-tag:101,t:479170
   0.005 1767781465.644584091  proj:cam0-tag:109,t:465644
   0.005 1767781439.719354091  proj:cam0-tag:101,t:439719
   0.005 1767781387.006808091  proj:cam0-tag:109,t:387006
   0.005 1767781483.414286091  proj:cam0-tag:101,t:483414
   0.005 1767781361.413044091  proj:cam0-tag:109,t:361413
   0.005 1767781439.719354091  proj:cam0-tag:104,t:439719
   0.005 1767781417.175482091  proj:cam0-tag:208,t:417175
   0.005 1767781376.530443091  proj:cam0-tag:208,t:376530
   0.005 1767781477.844606091  proj:cam0-tag:109,t:477844
   0.005 1767781353.522625091  proj:cam0-tag:104,t:353522
   0.005 1767781342.648483091  proj:cam0-tag:104,t:342648
   0.005 1767781321.364706091  proj:cam0-tag:109,t:321364
   0.005 1767781465.511962091  proj:cam0-tag:109,t:465511
   0.005 1767781388.399235091  proj:cam0-tag:208,t:388399
   0.005 1767781374.607751091  proj:cam0-tag:208,t:374607
   0.005 1767781379.779557091  proj:cam0-tag:103,t:379779
   0.005 1767781413.594975091  proj:cam0-tag:109,t:413594
   0.005 1767781392.244740091  proj:cam0-tag:109,t:392244
   0.005 1767781384.155711091  proj:cam0-tag:104,t:384155
   0.005 1767781376.397814091  proj:cam0-tag:104,t:376397
   0.005 1767781476.584819091  proj:cam0-tag:208,t:476584
   0.005 1767781334.691945091  proj:cam0-tag:104,t:334691
   0.005 1767781478.839265091  proj:cam0-tag:101,t:478839
   0.005 1767781385.813142091  proj:cam0-tag:109,t:385813
   0.005 1767781452.051894091  proj:cam0-tag:104,t:452051
   0.005 1767781335.951743091  proj:cam0-tag:104,t:335951
   0.005 1767781342.250844091  proj:cam0-tag:109,t:342250
   0.005 1767781391.714488091  proj:cam0-tag:104,t:391714
   0.005 1767781483.480538091  proj:cam0-tag:101,t:483480
   0.005 1767781430.105035091  proj:cam0-tag:109,t:430105
   0.005 1767781482.485879091  proj:cam0-tag:104,t:482485
   0.005 1767781372.751069091  proj:cam0-tag:104,t:372751
   0.005 1767781342.118216091  proj:cam0-tag:104,t:342118
   0.005 1767781449.333548091  proj:cam0-tag:104,t:449333
   0.005 1767781379.514170091  proj:cam0-tag:103,t:379514
   0.005 1767781434.348548091  proj:cam0-tag:208,t:434348
   0.005 1767781349.013962091  proj:cam0-tag:104,t:349013
   0.005 1767781340.394281091  proj:cam0-tag:109,t:340394
   0.005 1767781439.122586091  proj:cam0-tag:101,t:439122
   0.005 1767781420.490713091  proj:cam0-tag:104,t:420490
   0.005 1767781451.123733091  proj:cam0-tag:104,t:451123
   0.005 1767781364.927033091  proj:cam0-tag:208,t:364927
   0.005 1767781391.316589091  proj:cam0-tag:208,t:391316
   0.005 1767781404.577669091  proj:cam0-tag:104,t:404577
   0.005 1767781426.193025091  proj:cam0-tag:104,t:426193
   0.005 1767781469.158575091  proj:cam0-tag:101,t:469158
   0.005 1767781451.786757091  proj:cam0-tag:104,t:451786
   0.005 1767781315.927673091  proj:cam0-tag:100,t:315927
   0.005 1767781413.396096091  proj:cam0-tag:208,t:413396
   0.005 1767781449.863942091  proj:cam0-tag:104,t:449863
   0.005 1767781342.051876091  proj:cam0-tag:109,t:342051
   0.005 1767781397.217786091  proj:cam0-tag:104,t:397217
   0.005 1767781420.822344091  proj:cam0-tag:208,t:420822
   0.005 1767781432.889796091  proj:cam0-tag:208,t:432889
   0.005 1767781361.015022091  proj:cam0-tag:104,t:361015
   0.005 1767781356.307349091  proj:cam0-tag:100,t:356307
   0.005 1767781342.515980091  proj:cam0-tag:208,t:342515
   0.005 1767781371.955530091  proj:cam0-tag:104,t:371955
   0.005 1767781406.235235091  proj:cam0-tag:109,t:406235
   0.005 1767781431.165819091  proj:cam0-tag:104,t:431165
   0.005 1767781334.691945091  proj:cam0-tag:208,t:334691
   0.005 1767781350.804029091  proj:cam0-tag:109,t:350804
   0.005 1767781480.165181091  proj:cam0-tag:104,t:480165
   0.005 1767781409.948224091  proj:cam0-tag:104,t:409948
   0.005 1767781313.275283091  proj:cam0-tag:104,t:313275
   0.005 1767781318.115711091  proj:cam0-tag:104,t:318115
   0.005 1767781375.071890091  proj:cam0-tag:208,t:375071
   0.005 1767781390.189292091  proj:cam0-tag:109,t:390189
   0.005 1767781402.787359091  proj:cam0-tag:109,t:402787
   0.005 1767781369.104434091  proj:cam0-tag:208,t:369104
   0.005 1767781364.197757091  proj:cam0-tag:208,t:364197
   0.005 1767781378.055627091  proj:cam0-tag:104,t:378055
   0.005 1767781464.848933091  proj:cam0-tag:109,t:464848
   0.005 1767781317.585192091  proj:cam0-tag:104,t:317585
   0.005 1767781392.907887091  proj:cam0-tag:104,t:392907
   0.005 1767781322.757007091  proj:cam0-tag:208,t:322757
   0.005 1767781448.073760091  proj:cam0-tag:208,t:448073
   0.005 1767781477.247964091  proj:cam0-tag:101,t:477247
   0.005 1767781437.464863091  proj:cam0-tag:102,t:437464
   0.005 1767781385.879645091  proj:cam0-tag:208,t:385879
   0.005 1767781478.706507091  proj:cam0-tag:104,t:478706
   0.005 1767781435.541966091  proj:cam0-tag:104,t:435541
   0.005 1767781429.839901091  proj:cam0-tag:104,t:429839
   0.005 1767781312.745015091  proj:cam0-tag:208,t:312745
   0.005 1767781475.590155091  proj:cam0-tag:109,t:475590
   0.005 1767781438.989832091  proj:cam0-tag:109,t:438989
   0.005 1767781429.243130091  proj:cam0-tag:104,t:429243
   0.005 1767781324.547320091  proj:cam0-tag:109,t:324547
   0.005 1767781360.617380091  proj:cam0-tag:109,t:360617
   0.005 1767781367.712007091  proj:cam0-tag:109,t:367712
   0.005 1767781396.620906091  proj:cam0-tag:109,t:396620
   0.005 1767781379.978314091  proj:cam0-tag:208,t:379978
   0.005 1767781461.135685091  proj:cam0-tag:208,t:461135
   0.005 1767781317.253679091  proj:cam0-tag:109,t:317253
   0.005 1767781318.579854091  proj:cam0-tag:208,t:318579
   0.005 1767781425.927898091  proj:cam0-tag:208,t:425927
   0.005 1767781395.162344091  proj:cam0-tag:104,t:395162
   0.005 1767781326.536525091  proj:cam0-tag:104,t:326536
   0.005 1767781319.176628091  proj:cam0-tag:104,t:319176
   0.005 1767781321.629841091  proj:cam0-tag:104,t:321629
   0.005 1767781389.327527091  proj:cam0-tag:109,t:389327
   0.005 1767781368.772920091  proj:cam0-tag:208,t:368772
   0.005 1767781393.836173091  proj:cam0-tag:104,t:393836
   0.005 1767781460.273907091  proj:cam0-tag:208,t:460273
   0.005 1767781321.696222091  proj:cam0-tag:208,t:321696
   0.005 1767781348.085681091  proj:cam0-tag:104,t:348085
   0.005 1767781413.860360091  proj:cam0-tag:208,t:413860
   0.005 1767781383.625232091  proj:cam0-tag:104,t:383625
   0.005 1767781412.666821091  proj:cam0-tag:208,t:412666
   0.005 1767781465.047757091  proj:cam0-tag:109,t:465047
   0.005 1767781419.429917091  proj:cam0-tag:109,t:419429
   0.005 1767781481.690236091  proj:cam0-tag:104,t:481690
   0.005 1767781451.190108091  proj:cam0-tag:104,t:451190
   0.005 1767781427.916961091  proj:cam0-tag:109,t:427916
   0.005 1767781434.746313091  proj:cam0-tag:104,t:434746
   0.005 1767781359.490091091  proj:cam0-tag:104,t:359490
   0.005 1767781457.953211091  proj:cam0-tag:101,t:457953
   0.005 1767781314.269947091  proj:cam0-tag:104,t:314269
   0.005 1767781440.846521091  proj:cam0-tag:208,t:440846
   0.005 1767781473.601093091  proj:cam0-tag:104,t:473601
   0.005 1767781351.599689091  proj:cam0-tag:109,t:351599
   0.005 1767781333.962670091  proj:cam0-tag:109,t:333962
   0.005 1767781482.883896091  proj:cam0-tag:104,t:482883
   0.005 1767781321.099449091  proj:cam0-tag:208,t:321099
   0.005 1767781483.745671091  proj:cam0-tag:208,t:483745
   0.005 1767781335.951743091  proj:cam0-tag:109,t:335951
   0.005 1767781434.414925091  proj:cam0-tag:208,t:434414
   0.005 1767781376.729451091  proj:cam0-tag:100,t:376729
   0.005 1767781364.197757091  proj:cam0-tag:104,t:364197
   0.005 1767781455.234630091  proj:cam0-tag:109,t:455234
   0.005 1767781452.781419091  proj:cam0-tag:109,t:452781
   0.005 1767781418.833305091  proj:cam0-tag:109,t:418833
   0.005 1767781473.800099091  proj:cam0-tag:101,t:473800
   0.005 1767781335.819238091  proj:cam0-tag:100,t:335819
   0.005 1767781465.578210091  proj:cam0-tag:101,t:465578
   0.005 1767781405.107934091  proj:cam0-tag:208,t:405107
   0.005 1767781453.046686091  proj:cam0-tag:109,t:453046
   0.005 1767781380.575216091  proj:cam0-tag:109,t:380575
   0.005 1767781436.138864091  proj:cam0-tag:104,t:436138
   0.005 1767781397.814557091  proj:cam0-tag:109,t:397814
   0.005 1767781358.362924091  proj:cam0-tag:109,t:358362
   0.005 1767781347.621538091  proj:cam0-tag:208,t:347621
   0.005 1767781424.933192091  proj:cam0-tag:100,t:424933
   0.005 1767781476.717450091  proj:cam0-tag:109,t:476717
   0.005 1767781313.143178091  proj:cam0-tag:104,t:313143
   0.005 1767781344.372435091  proj:cam0-tag:208,t:344372
   0.005 1767781479.237040091  proj:cam0-tag:208,t:479237
   0.005 1767781370.562989091  proj:cam0-tag:104,t:370562
   0.005 1767781460.538917091  proj:cam0-tag:104,t:460538
   0.005 1767781415.120035091  proj:cam0-tag:109,t:415120
   0.005 1767781462.660872091  proj:cam0-tag:104,t:462660
   0.005 1767781363.932625091  proj:cam0-tag:100,t:363932
   0.005 1767781483.878425091  proj:cam0-tag:101,t:483878
   0.005 1767781318.248340091  proj:cam0-tag:104,t:318248
   0.005 1767781472.672941091  proj:cam0-tag:208,t:472672
   0.005 1767781320.171042091  proj:cam0-tag:104,t:320171
   0.005 1767781460.273907091  proj:cam0-tag:109,t:460273
   0.005 1767781384.023081091  proj:cam0-tag:104,t:384023
   0.005 1767781371.159878091  proj:cam0-tag:104,t:371159
   0.005 1767781361.081523091  proj:cam0-tag:109,t:361081
   0.005 1767781342.051876091  proj:cam0-tag:208,t:342051
   0.005 1767781388.531863091  proj:cam0-tag:109,t:388531
   0.005 1767781315.596118091  proj:cam0-tag:104,t:315596
   0.005 1767781410.346242091  proj:cam0-tag:109,t:410346
   0.005 1767781318.248340091  proj:cam0-tag:208,t:318248
   0.005 1767781411.473404091  proj:cam0-tag:208,t:411473
   0.005 1767781397.151417091  proj:cam0-tag:109,t:397151
   0.005 1767781460.737923091  proj:cam0-tag:208,t:460737
   0.005 1767781447.941006091  proj:cam0-tag:109,t:447941
   0.005 1767781452.847666091  proj:cam0-tag:208,t:452847
   0.005 1767781319.706898091  proj:cam0-tag:104,t:319706
   0.005 1767781471.147889091  proj:cam0-tag:109,t:471147
   0.005 1767781472.606439091  proj:cam0-tag:101,t:472606
   0.005 1767781335.023581091  proj:cam0-tag:208,t:335023
   0.005 1767781474.463127091  proj:cam0-tag:208,t:474463
   0.005 1767781395.957996091  proj:cam0-tag:109,t:395957
   0.005 1767781368.308782091  proj:cam0-tag:104,t:368308
   0.005 1767781375.602182091  proj:cam0-tag:109,t:375602
   0.005 1767781361.413044091  proj:cam0-tag:104,t:361413
   0.005 1767781456.693422091  proj:cam0-tag:104,t:456693
   0.005 1767781364.396772091  proj:cam0-tag:109,t:364396
   0.005 1767781390.056792091  proj:cam0-tag:104,t:390056
   0.005 1767781374.607751091  proj:cam0-tag:109,t:374607
   0.005 1767781340.725793091  proj:cam0-tag:109,t:340725
   0.005 1767781422.745286091  proj:cam0-tag:104,t:422745
   0.005 1767781338.073441091  proj:cam0-tag:109,t:338073
   0.005 1767781477.778237091  proj:cam0-tag:104,t:477778
   0.005 1767781327.066928091  proj:cam0-tag:109,t:327066
   0.005 1767781386.874054091  proj:cam0-tag:104,t:386874
   0.005 1767781412.931953091  proj:cam0-tag:109,t:412931
   0.005 1767781429.375893091  proj:cam0-tag:104,t:429375
   0.005 1767781415.584300091  proj:cam0-tag:208,t:415584
   0.005 1767781362.075933091  proj:cam0-tag:104,t:362075
   0.005 1767781336.681017091  proj:cam0-tag:208,t:336681
   0.005 1767781327.928826091  proj:cam0-tag:104,t:327928
   0.005 1767781470.750004091  proj:cam0-tag:104,t:470750
   0.005 1767781337.145159091  proj:cam0-tag:104,t:337145
   0.005 1767781319.375513091  proj:cam0-tag:104,t:319375
   0.005 1767781411.672206091  proj:cam0-tag:104,t:411672
   0.005 1767781374.806507091  proj:cam0-tag:208,t:374806
   0.005 1767781318.381030091  proj:cam0-tag:208,t:318381
   0.005 1767781364.927033091  proj:cam0-tag:104,t:364927
   0.005 1767781418.103766091  proj:cam0-tag:104,t:418103
   0.005 1767781459.279127091  proj:cam0-tag:101,t:459279
   0.005 1767781466.440234091  proj:cam0-tag:109,t:466440
   0.005 1767781453.444321091  proj:cam0-tag:208,t:453444
   0.005 1767781421.220235091  proj:cam0-tag:104,t:421220
   0.005 1767781428.115965091  proj:cam0-tag:109,t:428115
   0.005 1767781472.274924091  proj:cam0-tag:101,t:472274
   0.005 1767781387.470974091  proj:cam0-tag:208,t:387470
   0.005 1767781458.748860091  proj:cam0-tag:109,t:458748
   0.005 1767781408.224293091  proj:cam0-tag:109,t:408224
   0.005 1767781358.163920091  proj:cam0-tag:208,t:358163
   0.005 1767781358.628062091  proj:cam0-tag:104,t:358628
   0.005 1767781349.875745091  proj:cam0-tag:208,t:349875
   0.006 1767781342.383348091  proj:cam0-tag:109,t:342383
   0.006 1767781369.767346091  proj:cam0-tag:208,t:369767
   0.006 1767781480.960998091  proj:cam0-tag:208,t:480960
   0.006 1767781380.177323091  proj:cam0-tag:104,t:380177
   0.006 1767781483.148903091  proj:cam0-tag:104,t:483148
   0.006 1767781402.522217091  proj:cam0-tag:109,t:402522
   0.006 1767781428.447475091  proj:cam0-tag:208,t:428447
   0.006 1767781437.332275091  proj:cam0-tag:208,t:437332
   0.006 1767781324.016809091  proj:cam0-tag:104,t:324016
   0.006 1767781329.387635091  proj:cam0-tag:104,t:329387
   0.006 1767781431.696465091  proj:cam0-tag:102,t:431696
   0.006 1767781391.051453091  proj:cam0-tag:109,t:391051
   0.006 1767781407.627564091  proj:cam0-tag:104,t:407627
   0.006 1767781432.293108091  proj:cam0-tag:104,t:432293
   0.006 1767781427.452817091  proj:cam0-tag:104,t:427452
   0.006 1767781453.709694091  proj:cam0-tag:109,t:453709
   0.006 1767781412.534189091  proj:cam0-tag:109,t:412534
   0.006 1767781356.506357091  proj:cam0-tag:109,t:356506
   0.006 1767781339.333241091  proj:cam0-tag:208,t:339333
   0.006 1767781390.520809091  proj:cam0-tag:104,t:390520
   0.006 1767781396.753653091  proj:cam0-tag:104,t:396753
   0.006 1767781478.839265091  proj:cam0-tag:104,t:478839
   0.006 1767781475.590155091  proj:cam0-tag:104,t:475590
   0.006 1767781319.640774091  proj:cam0-tag:208,t:319640
   0.006 1767781464.450926091  proj:cam0-tag:109,t:464450
   0.006 1767781459.743266091  proj:cam0-tag:109,t:459743
   0.006 1767781471.810784091  proj:cam0-tag:109,t:471810
   0.006 1767781345.632218091  proj:cam0-tag:104,t:345632
   0.006 1767781390.388305091  proj:cam0-tag:104,t:390388
   0.006 1767781374.873012091  proj:cam0-tag:109,t:374873
   0.006 1767781415.982058091  proj:cam0-tag:104,t:415982
   0.006 1767781436.337620091  proj:cam0-tag:101,t:436337
   0.006 1767781360.086859091  proj:cam0-tag:109,t:360086
   0.006 1767781334.161426091  proj:cam0-tag:104,t:334161
   0.006 1767781380.972976091  proj:cam0-tag:104,t:380972
   0.006 1767781384.420839091  proj:cam0-tag:104,t:384420
   0.006 1767781463.257634091  proj:cam0-tag:109,t:463257
   0.006 1767781470.418367091  proj:cam0-tag:104,t:470418
   0.006 1767781478.308770091  proj:cam0-tag:101,t:478308
   0.006 1767781473.203330091  proj:cam0-tag:104,t:473203
   0.006 1767781318.844986091  proj:cam0-tag:109,t:318844
   0.006 1767781328.989610091  proj:cam0-tag:109,t:328989
   0.006 1767781393.438410091  proj:cam0-tag:104,t:393438
   0.006 1767781367.712007091  proj:cam0-tag:208,t:367712
   0.006 1767781382.100266091  proj:cam0-tag:109,t:382100
   0.006 1767781407.892906091  proj:cam0-tag:104,t:407892
   0.006 1767781376.795826091  proj:cam0-tag:109,t:376795
   0.006 1767781323.751675091  proj:cam0-tag:104,t:323751
   0.006 1767781315.993839091  proj:cam0-tag:208,t:315993
   0.006 1767781399.538508091  proj:cam0-tag:109,t:399538
   0.006 1767781483.613039091  proj:cam0-tag:104,t:483613
   0.006 1767781317.982960091  proj:cam0-tag:104,t:317982
   0.006 1767781483.016398091  proj:cam0-tag:109,t:483016
   0.006 1767781372.485927091  proj:cam0-tag:109,t:372485
   0.006 1767781369.038057091  proj:cam0-tag:109,t:369038
   0.006 1767781351.400804091  proj:cam0-tag:104,t:351400
   0.006 1767781417.971120091  proj:cam0-tag:208,t:417971
   0.006 1767781395.957996091  proj:cam0-tag:104,t:395957
   0.006 1767781421.220235091  proj:cam0-tag:208,t:421220
   0.006 1767781338.139823091  proj:cam0-tag:208,t:338139
   0.006 1767781453.311678091  proj:cam0-tag:104,t:453311
   0.006 1767781337.012665091  proj:cam0-tag:104,t:337012
   0.006 1767781335.023581091  proj:cam0-tag:109,t:335023
   0.006 1767781481.027334091  proj:cam0-tag:101,t:481027
   0.006 1767781395.891612091  proj:cam0-tag:104,t:395891
   0.006 1767781316.391768091  proj:cam0-tag:208,t:316391
   0.006 1767781359.622718091  proj:cam0-tag:104,t:359622
   0.006 1767781458.152005091  proj:cam0-tag:208,t:458152
   0.006 1767781424.137586091  proj:cam0-tag:109,t:424137
   0.006 1767781481.292465091  proj:cam0-tag:208,t:481292
   0.006 1767781426.060525091  proj:cam0-tag:208,t:426060
   0.006 1767781405.970101091  proj:cam0-tag:109,t:405970
   0.006 1767781359.291084091  proj:cam0-tag:208,t:359291
   0.006 1767781392.112251091  proj:cam0-tag:104,t:392112
   0.006 1767781381.171983091  proj:cam0-tag:104,t:381171
   0.006 1767781481.624104091  proj:cam0-tag:109,t:481624
   0.006 1767781315.662247091  proj:cam0-tag:104,t:315662
   0.006 1767781453.046686091  proj:cam0-tag:104,t:453046
   0.006 1767781409.019967091  proj:cam0-tag:104,t:409019
   0.006 1767781341.786697091  proj:cam0-tag:104,t:341786
   0.006 1767781481.690236091  proj:cam0-tag:109,t:481690
   0.006 1767781438.194304091  proj:cam0-tag:109,t:438194
   0.006 1767781465.976093091  proj:cam0-tag:109,t:465976
   0.006 1767781364.462889091  proj:cam0-tag:109,t:364462
   0.006 1767781356.771491091  proj:cam0-tag:109,t:356771
   0.006 1767781318.977614091  proj:cam0-tag:109,t:318977
   0.006 1767781353.323616091  proj:cam0-tag:104,t:353323
   0.006 1767781427.717954091  proj:cam0-tag:109,t:427717
   0.006 1767781440.647636091  proj:cam0-tag:104,t:440647
   0.006 1767781433.486515091  proj:cam0-tag:109,t:433486
   0.006 1767781470.816377091  proj:cam0-tag:101,t:470816
   0.006 1767781353.323616091  proj:cam0-tag:100,t:353323
   0.006 1767781463.323759091  proj:cam0-tag:208,t:463323
   0.006 1767781461.798836091  proj:cam0-tag:109,t:461798
   0.006 1767781388.664368091  proj:cam0-tag:103,t:388664
   0.006 1767781456.162899091  proj:cam0-tag:104,t:456162
