Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
tool300_base_link,5.55081669102832E-08,6.71052645449942E-08,0.0990520481974044,0,0,0,0.0411382616642661,0.000431714811656251,6.9397790605106E-12,-2.16430244217904E-10,0.000431714827118983,-3.06544108134404E-10,8.42436201440394E-06,0,0,0,0,0,0,package://tool300/meshes/tool300_base_link.STL,0.627450980392157,0.627450980392157,0.627450980392157,1,0,0,0,0,0,0,package://tool300/meshes/tool300_base_link.STL,,磁铁支架-300mm.step-1,坐标系1,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
tool300_tcp_link,5.55081669102782E-08,6.71052645449942E-08,-0.200947951802596,0,0,0,0.0411382616642661,0.000431714811656251,6.9397790605106E-12,-2.16430244217923E-10,0.000431714827118983,-3.06544108134334E-10,8.42436201440394E-06,0,0,0,0,0,0,package://tool300/meshes/tool300_tcp_link.STL,1,1,1,1,0,0,0,0,0,0,package://tool300/meshes/tool300_tcp_link.STL,,,坐标系2,基准轴1,tool300,fixed,0,0,0.3,0,0,0,tool300_base_link,0,0,0,,,,,,,,,,,,
