2025-11-20 16:30:01,741 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-20 16:30:02,905 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-20 16:30:04,145 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-20 16:30:10,143 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-11-20 16:30:10,353 INFO  ExportHelperExtension.cs: 347 - Creating joint em_tcp_link
2025-11-20 16:30:10,359 INFO  ExportHelperExtension.cs: 1397 - Fixing components for em_base_link
2025-11-20 16:30:10,361 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2025-11-20 16:30:10,361 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2025-11-20 16:30:10,544 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-11-20 16:30:10,548 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-11-20 16:30:10,548 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-11-20 16:30:10,548 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-11-20 16:30:11,296 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent em_base_link to child em_tcp_link failed
2025-11-20 16:30:11,301 INFO  ExportHelperExtension.cs: 347 - Creating joint em_ee_link
2025-11-20 16:30:11,301 INFO  ExportHelperExtension.cs: 1397 - Fixing components for em_tcp_link
2025-11-20 16:30:11,302 INFO  ExportHelperExtension.cs: 1402 - Fixing 57
2025-11-20 16:30:11,302 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-11-20 16:30:11,303 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2025-11-20 16:30:11,303 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2025-11-20 16:30:11,304 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2025-11-20 16:30:11,510 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-11-20 16:30:11,511 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-11-20 16:30:11,511 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-11-20 16:30:11,512 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-11-20 16:30:11,512 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 57
2025-11-20 16:30:11,682 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent em_tcp_link to child em_ee_link failed
2025-11-20 16:30:11,818 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from electromag.SLDASM
2025-11-20 16:30:11,820 INFO  ExportHelperExtension.cs: 1136 - Found 44 in electromag.SLDASM
2025-11-20 16:30:11,820 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in electromag.SLDASM
2025-11-20 16:30:11,821 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-20 16:30:11,821 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-11-20 16:30:11,822 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Cu-1
2025-11-20 16:30:11,822 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Cu-1
2025-11-20 16:30:11,823 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Cu-1
2025-11-20 16:30:11,823 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FeCo_core-1
2025-11-20 16:30:11,823 INFO  ExportHelperExtension.cs: 1136 - Found 30 in FeCo_core-1
2025-11-20 16:30:11,824 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FeCo_core-1
2025-11-20 16:30:11,824 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from connector-1
2025-11-20 16:30:11,825 INFO  ExportHelperExtension.cs: 1136 - Found 34 in connector-1
2025-11-20 16:30:11,825 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in connector-1
2025-11-20 16:30:11,826 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from coli_sim-1
2025-11-20 16:30:11,826 INFO  ExportHelperExtension.cs: 1136 - Found 29 in coli_sim-1
2025-11-20 16:30:11,826 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in coli_sim-1
2025-11-20 16:30:11,827 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from electromag.SLDASM
2025-11-20 16:30:11,827 INFO  ExportHelperExtension.cs: 1136 - Found 44 in electromag.SLDASM
2025-11-20 16:30:11,828 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in electromag.SLDASM
2025-11-20 16:30:11,828 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-20 16:30:11,829 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-11-20 16:30:11,829 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Cu-1
2025-11-20 16:30:11,829 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Cu-1
2025-11-20 16:30:11,830 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Cu-1
2025-11-20 16:30:11,830 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FeCo_core-1
2025-11-20 16:30:11,831 INFO  ExportHelperExtension.cs: 1136 - Found 30 in FeCo_core-1
2025-11-20 16:30:11,831 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in FeCo_core-1
2025-11-20 16:30:11,832 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from connector-1
2025-11-20 16:30:11,832 INFO  ExportHelperExtension.cs: 1136 - Found 34 in connector-1
2025-11-20 16:30:11,832 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in connector-1
2025-11-20 16:30:11,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from coli_sim-1
2025-11-20 16:30:11,833 INFO  ExportHelperExtension.cs: 1136 - Found 29 in coli_sim-1
2025-11-20 16:30:11,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in coli_sim-1
2025-11-20 16:30:11,898 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-20 16:30:23,925 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-11-20 16:30:23,930 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
